Lijst,NaamWet,taxongroep,scientificName,scientificNameAuthorship,vernacularName,KenmerkCode,Kenmerk,KenmerkwaardeCode,Kenmerkwaarde,kingdom
Provinciaal belangrijke soorten - Vlaams-Brabant,Convallaria majalis,Vaatplanten,Convallaria majalis,L.,Lelietje-van-dalen,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Crepis biennis,Vaatplanten,Crepis biennis,L.,Groot streepzaad,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Drosera rotundifolia,Vaatplanten,Drosera rotundifolia,L.,Ronde zonnedauw,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Eleocharis quinqueflora,Vaatplanten,Eleocharis quinqueflora,(F.X. Hartm.) O. Schwartz,Armbloemige waterbies,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Epipactis muelleri,Vaatplanten,Epipactis muelleri,Godf.,Geelgroene wespenorchis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Equisetum telmateia,Vaatplanten,Equisetum telmateia,Ehrh.,Reuzenpaardenstaart,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Eriophorum angustifolium,Vaatplanten,Eriophorum angustifolium,Honck.,Veenpluis,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Eriophorum latifolium,Vaatplanten,Eriophorum latifolium,Hoppe,Breed wollegras,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Festuca gigantea,Vaatplanten,Festuca gigantea,(L.) Vill.,Reuzenzwenkgras,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Fumaria vaillantii,Vaatplanten,Fumaria vaillantii,Loisel.,Roze duivenkervel,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Gagea spathacea,Vaatplanten,Gagea spathacea,(Hayne) Salisb.,Schedegeelster,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Genista pilosa,Vaatplanten,Genista pilosa,L.,Kruipbrem,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Gentiana pneumonanthe,Vaatplanten,Gentiana pneumonanthe,L.,Klokjesgentiaan,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Gymnadenia conopsea,Vaatplanten,Gymnadenia conopsea,(L.) R. Brown,Grote muggenorchis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Hieracium lachenalii,Vaatplanten,Hieracium lachenalii,C.C. Gmel.,Dicht havikskruid,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Hieracium lactucella,Vaatplanten,Hieracium lactucella,Wallr.,Spits havikskruid,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Hyacinthoides non-scripta,Vaatplanten,Hyacinthoides non-scripta,(L.) Chouard ex Rothm.,Wilde hyacint,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Hydrocharis morsus-ranae,Vaatplanten,Hydrocharis morsus-ranae,L.,Kikkerbeet,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Hypericum humifusum,Vaatplanten,Hypericum humifusum,L.,Liggend hertshooi,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Hypericum montanum,Vaatplanten,Hypericum montanum,L.,Berghertshooi,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Ilex aquifolium,Vaatplanten,Ilex aquifolium,L.,Hulst,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Juncus capitatus,Vaatplanten,Juncus capitatus,Weigel,Koprus,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Lathyrus linifolius,Vaatplanten,Lathyrus linifolius,(Reichard) Bässler,Knollathyrus,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Lathyrus nissolia,Vaatplanten,Lathyrus nissolia,L.,Graslathyrus,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Lathyrus pratensis,Vaatplanten,Lathyrus pratensis,L.,Veldlathyrus,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Leucanthemum vulgare,Vaatplanten,Leucanthemum vulgare,Lam.,Margriet,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Listera ovata,Vaatplanten,Listera ovata,(L.) R. Brown,Grote keverorchis,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Lonicera periclymenum,Vaatplanten,Lonicera periclymenum,L.,Wilde kamperfoelie,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Luronium natans,Vaatplanten,Luronium natans,(L.) Rafin.,Drijvende waterweegbree,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Luzula multiflora,Vaatplanten,Luzula multiflora,(Ehrh.) Lej.,Veelbloemige veldbies,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Luzula pilosa,Vaatplanten,Luzula pilosa,(L.) Willd.,Ruige veldbies,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Luzula sylvatica,Vaatplanten,Luzula sylvatica,(Huds.) Gaudin,Grote veldbies,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Lycopodium clavatum,Vaatplanten,Lycopodium clavatum,L.,Grote wolfsklauw,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Lysimachia nemorum,Vaatplanten,Lysimachia nemorum,L.,Boswederik,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Maianthemum bifolium,Vaatplanten,Maianthemum bifolium,(L.) F.W. Schmidt,Dalkruid,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Melica uniflora,Vaatplanten,Melica uniflora,Retz.,Eenbloemig parelgras,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Menyanthes trifoliata,Vaatplanten,Menyanthes trifoliata,L.,Waterdrieblad,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Mercurialis perennis,Vaatplanten,Mercurialis perennis,L.,Bosbingelkruid,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Milium effusum,Vaatplanten,Milium effusum,L.,Bosgierstgras,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Moehringia trinervia,Vaatplanten,Moehringia trinervia,(L.) Clairv.,Drienerfmuur,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Oenanthe pimpinelloides,Vaatplanten,Oenanthe pimpinelloides,L.,Beverneltorkruid,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Orchis mascula,Vaatplanten,Orchis mascula,(L.) L.,Mannetjesorchis,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Orchis morio,Vaatplanten,Orchis morio,L.,Harlekijn,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Orobanche hederae,Vaatplanten,Orobanche hederae,Vaucher ex Duby,Klimopbremraap,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Oxalis acetosella,Vaatplanten,Oxalis acetosella,L.,Witte klaverzuring,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Paris quadrifolia,Vaatplanten,Paris quadrifolia,L.,Eenbes,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Parnassia palustris,Vaatplanten,Parnassia palustris,L.,Parnassia,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Pedicularis sylvatica,Vaatplanten,Pedicularis sylvatica,L.,Heidekartelblad,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Pilularia globulifera,Vaatplanten,Pilularia globulifera,L.,Pilvaren,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Pimpinella major,Vaatplanten,Pimpinella major,(L.) Huds.,Grote bevernel,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Platanthera bifolia,Vaatplanten,Platanthera bifolia,(L.) L.C.M. Rich.,Welriekende nachtorchis,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Polygala serpyllifolia,Vaatplanten,Polygala serpyllifolia,Hose,Liggende vleugeltjesbloem,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Polygonatum multiflorum,Vaatplanten,Polygonatum multiflorum,(L.) All.,Gewone salomonszegel,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Potamogeton acutifolius,Vaatplanten,Potamogeton acutifolius,Link,Spits fonteinkruid,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Potamogeton alpinus,Vaatplanten,Potamogeton alpinus,Balb.,Rossig fonteinkruid,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Potamogeton coloratus,Vaatplanten,Potamogeton coloratus,Hornem.,Weegbreefonteinkruid,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Potamogeton lucens,Vaatplanten,Potamogeton lucens,L.,Glanzig fonteinkruid,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Potamogeton perfoliatus,Vaatplanten,Potamogeton perfoliatus,L.,Doorgroeid fonteinkruid,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Potentilla sterilis,Vaatplanten,Potentilla sterilis,(L.) Garcke,Aardbeiganzerik,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Ranunculus auricomus,Vaatplanten,Ranunculus auricomus,L.,Gulden boterbloem,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Ranunculus serpens,Vaatplanten,Ranunculus serpens,Schrank,Bosboterbloem en kalkboterbloem,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Rhinanthus minor,Vaatplanten,Rhinanthus minor,L.,Kleine ratelaar,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Ribes nigrum,Vaatplanten,Ribes nigrum,L.,Zwarte bes,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Rubus idaeus,Vaatplanten,Rubus idaeus,L.,Framboos,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Rumex sanguineus,Vaatplanten,Rumex sanguineus,L.,Bloedzuring,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Sanguisorba officinalis,Vaatplanten,Sanguisorba officinalis,L.,Grote pimpernel,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Sanicula europaea,Vaatplanten,Sanicula europaea,L.,Heelkruid,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Schoenus nigricans,Vaatplanten,Schoenus nigricans,L.,Knopbies,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Scorzonera humilis,Vaatplanten,Scorzonera humilis,L.,Kleine schorseneer,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Solidago virgaurea,Vaatplanten,Solidago virgaurea,L.,Echte guldenroede,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Stachys arvensis,Vaatplanten,Stachys arvensis,(L.) L.,Akkerandoorn,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Teucrium scorodonia,Vaatplanten,Teucrium scorodonia,L.,Valse salie,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Trisetum flavescens,Vaatplanten,Trisetum flavescens,(L.) Beauv.,Goudhaver,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Utricularia australis,Vaatplanten,Utricularia australis,R. Brown,Loos blaasjeskruid,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Utricularia minor,Vaatplanten,Utricularia minor,L.,Klein blaasjeskruid,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Veronica montana,Vaatplanten,Veronica montana,L.,Bosereprijs,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Veronica opaca,Vaatplanten,Veronica opaca,Fries,Doffe ereprijs,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Veronica triphyllos,Vaatplanten,Veronica triphyllos,L.,Handjesereprijs,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Vinca minor,Vaatplanten,Vinca minor,L.,Kleine maagdenpalm,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Viola canina,Vaatplanten,Viola canina,L.,Hondsviooltje,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Viola odorata,Vaatplanten,Viola odorata,L.,Maarts viooltje,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Viola reichenbachiana,Vaatplanten,Viola reichenbachiana,Jord. ex Boreau,Donkersporig bosviooltje,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Viola riviniana,Vaatplanten,Viola riviniana,Reichenb.,Bleeksporig bosviooltje,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - Vlaams-Brabant,Anguilla anguilla,Vissen,Anguilla anguilla,NULL,Paling,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Vlaams-Brabant,Cottus perifretum/rhenanus,Vissen,Cottus perifretum,NULL,Rivierdonderpad,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Vlaams-Brabant,Cottus perifretum/rhenanus,Vissen,Cottus rhenanus,NULL,Beekdonderpad,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Vlaams-Brabant,Gobio gobio,Vissen,Gobio gobio,NULL,Riviergrondel,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - Vlaams-Brabant,Lampetra fluviatilis,Vissen,Lampetra fluviatilis,NULL,Rivierprik,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Vlaams-Brabant,Leuciscus leuciscus,Vissen,Leuciscus leuciscus,NULL,Serpeling,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - Vlaams-Brabant,Rhodeus amarus,Vissen,Rhodeus amarus,NULL,Bittervoorn,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Vlaams-Brabant,Salmo trutta,NULL,NULL,NULL,NULL,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Vlaams-Brabant,Squalius cephalus,Vissen,Leuciscus cephalus,NULL,Kopvoorn,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - Vlaams-Brabant,Eliomys quercinus,Zoogdieren,Eliomys quercinus,NULL,Eikelmuis,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - Vlaams-Brabant,Lutra lutra,Zoogdieren,Lutra lutra,NULL,Europese otter,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Vlaams-Brabant,Meles meles,Zoogdieren,Meles meles,NULL,Das,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Vlaams-Brabant,Neomys fodiens,Zoogdieren,Neomys fodiens,NULL,Waterspitsmuis,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
